BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,PARTIND
0,11200,23181.0,80140.0,HomeImp,ProfExe,21.0,0.0,0.0,221.418093398993,0.0,10.0,25.4626415269369,1
0,11200,68890.0,84059.0,DebtCon,Office,12.0,0.0,0.0,254.019689348924,3.0,36.0,41.4339437973751,1
0,11200,17411.0,86102.0,DebtCon,Other,10.0,0.0,0.0,267.970109449693,0.0,13.0,22.0891999181962,0
1,11200,114000.0,139200.0,DebtCon,Mgr,5.0,0.0,0.0,213.566666666667,1.0,36.0,,1
0,11200,56842.0,66710.0,HomeImp,Other,6.0,0.0,0.0,144.795220427947,0.0,17.0,33.8858765003159,0
1,11200,56877.0,65125.0,HomeImp,Other,6.0,2.0,0.0,12.1769285738154,0.0,1.0,33.2412188827112,0
0,11200,62752.0,73003.0,DebtCon,ProfExe,13.0,0.0,0.0,226.565904865758,3.0,31.0,38.3397980533912,0
0,11200,65508.0,103523.0,DebtCon,Office,12.0,0.0,0.0,154.427367656845,0.0,12.0,37.5754361020706,1
0,11200,153103.0,181849.0,HomeImp,Office,6.0,0.0,0.0,186.249506995473,0.0,55.0,33.9955653557533,1
1,11200,68990.0,81922.0,DebtCon,Mgr,12.0,0.0,1.0,120.885811225178,2.0,23.0,43.1598753294721,1
0,11200,,48150.0,HomeImp,Mgr,3.0,,,165.768017205315,,9.0,22.3022343656385,1
0,11200,19496.0,73140.0,DebtCon,ProfExe,20.0,0.0,1.0,399.242691908134,1.0,12.0,23.3745045671167,1
0,11300,57377.0,75038.0,DebtCon,Office,4.0,0.0,0.0,91.2199611652841,1.0,15.0,25.1402797161836,0
0,11300,124205.0,196124.0,HomeImp,Office,0.0,0.0,1.0,332.723389543039,0.0,15.0,40.1201683187625,1
0,11300,64437.0,79857.0,DebtCon,Office,5.0,0.0,0.0,88.7891559667416,2.0,14.0,27.8992678892842,1
0,11300,61810.0,79817.0,DebtCon,Office,6.0,0.0,0.0,98.2241441951447,1.0,14.0,25.5250789397559,1
0,11300,,66345.0,HomeImp,Other,,0.0,0.0,357.143819332857,0.0,6.0,34.6019738077195,1
0,11300,62168.0,80681.0,DebtCon,Sales,6.0,0.0,0.0,117.376229197225,0.0,34.0,27.6945212714814,0
0,11300,56651.0,71353.0,HomeImp,Other,29.0,1.0,2.0,176.912987761253,1.0,24.0,38.5444418570094,1
0,11300,46120.0,52911.0,HomeImp,Mgr,19.0,0.0,0.0,229.441577763797,1.0,17.0,36.3348143566562,0
0,11300,77926.0,89216.0,DebtCon,Mgr,6.0,0.0,0.0,146.810154077575,2.0,26.0,39.4669642231646,1
0,11300,129489.0,195105.0,HomeImp,Office,0.0,0.0,1.0,356.313485842695,0.0,16.0,41.6340179560073,1
0,11300,54984.0,63958.0,DebtCon,Mgr,4.0,0.0,0.0,190.920929962742,1.0,16.0,28.0868548369067,1
0,11300,40752.0,53683.0,HomeImp,Other,22.0,0.0,1.0,129.758062083481,0.0,23.0,38.425881111457,1
0,11300,,28600.0,HomeImp,Office,20.0,0.0,0.0,190.031217572029,0.0,15.0,39.0086730238743,0
1,11300,29000.0,59900.0,HomeImp,Mgr,3.0,1.0,0.0,91.6333333333333,4.0,11.0,,1
1,11300,56602.0,71500.0,DebtCon,Office,11.0,2.0,1.0,52.8,12.0,20.0,,1
0,11300,66814.0,82021.0,DebtCon,Office,4.0,2.0,3.0,173.711838505019,3.0,29.0,38.5569294525576,1
0,11300,16115.0,69113.0,DebtCon,ProfExe,22.0,0.0,2.0,403.514999660753,0.0,12.0,22.16824452429,1
0,11300,77846.0,101984.0,HomeImp,ProfExe,5.0,0.0,0.0,112.384845539985,1.0,27.0,28.298733641798,0
0,11300,114392.0,214523.0,HomeImp,ProfExe,2.0,0.0,0.0,132.097659865218,1.0,15.0,26.2518303383616,1
1,11300,62568.0,79009.0,HomeImp,Office,4.0,0.0,3.0,295.334669660005,0.0,19.0,28.6002522285656,0
1,11300,,,HomeImp,Other,,,,,,,,1
0,11300,78902.0,100332.0,DebtCon,ProfExe,4.0,0.0,0.0,116.998799487039,0.0,26.0,34.6830714665507,0
0,11300,,73121.0,,,,,,,,,22.5772461929951,0
0,11300,74783.0,100909.0,HomeImp,ProfExe,5.0,0.0,0.0,85.6648337216309,0.0,34.0,35.9478547058012,1
0,11400,,29374.0,HomeImp,Office,20.0,0.0,0.0,207.930255779619,1.0,15.0,38.955124741837,0
0,11400,,38246.0,HomeImp,Other,,,0.0,88.886975341063,0.0,10.0,37.6583887707155,1
0,11400,75705.0,90727.0,DebtCon,Mgr,5.0,0.0,0.0,143.101032588427,2.0,27.0,42.1699267291231,1
0,11400,66491.0,89553.0,DebtCon,,4.0,0.0,0.0,212.783282711539,0.0,16.0,31.1201326518506,0
0,11400,55965.0,78051.0,DebtCon,Office,6.0,0.0,0.0,96.2920202218613,2.0,14.0,27.173232225088,1
0,11400,59813.0,72873.0,DebtCon,ProfExe,13.0,0.0,0.0,234.330240485327,4.0,31.0,39.3514708505438,1
0,11400,125486.0,195284.0,HomeImp,Office,0.0,0.0,0.0,354.290287176511,0.0,15.0,38.1430687855804,1
0,11400,43530.0,56600.0,HomeImp,Other,21.0,0.0,0.0,114.982979039049,0.0,23.0,39.4816629010726,1
0,11400,56789.0,74016.0,HomeImp,Other,7.0,0.0,0.0,127.625474572077,0.0,16.0,33.0271435574243,0
0,11400,51203.0,60716.0,DebtCon,Other,2.0,0.0,0.0,99.1040826161115,0.0,20.0,38.2353129292118,1
0,11400,,44849.0,HomeImp,Mgr,6.0,,,163.274594684538,,9.0,23.4811166391015,1
0,11400,,27439.0,HomeImp,,27.0,0.0,0.0,208.17711251393,0.0,5.0,23.830110576395,0
0,11400,28043.0,87684.0,HomeImp,ProfExe,20.0,1.0,1.0,229.177959241613,0.0,10.0,25.4899945119442,1
0,11400,84380.0,202186.0,HomeImp,Self,13.0,0.0,0.0,34.914371682242,,7.0,18.840348719964,0
0,11400,112930.0,144830.0,DebtCon,ProfExe,2.0,0.0,0.0,271.238037316457,1.0,46.0,33.2510793141467,1
0,11400,84278.0,200480.0,HomeImp,Self,14.0,0.0,0.0,4.41277006082667,,8.0,19.112485067459,1
0,11400,64934.0,74875.0,DebtCon,Other,3.0,0.0,0.0,192.31448266863,2.0,16.0,34.3437557241105,1
0,11400,50166.0,61395.0,DebtCon,Other,1.0,0.0,0.0,188.88668234737,1.0,12.0,26.9504512842234,1
0,11400,52068.0,80643.0,HomeImp,Other,2.0,0.0,2.0,199.087721130662,0.0,13.0,29.4621340755663,1
0,11500,56720.0,82738.0,HomeImp,Other,17.0,0.0,0.0,200.416954288098,0.0,16.0,34.0198376924358,1
0,11500,104790.0,122169.0,,Office,16.0,1.0,0.0,266.121056552257,0.0,16.0,34.0821784621254,1
0,11500,53651.0,87547.0,HomeImp,Other,18.0,0.0,0.0,191.396887478657,0.0,16.0,34.3686508873797,0
0,11500,116430.0,215014.0,HomeImp,ProfExe,3.0,0.0,0.0,132.09363427583,0.0,14.0,26.8645684673984,0
0,11500,43945.0,63337.0,DebtCon,Mgr,2.0,0.0,1.0,193.742485392394,0.0,21.0,27.6234939640404,1
0,11500,53151.0,71645.0,HomeImp,Other,7.0,0.0,0.0,135.800476027133,0.0,16.0,35.8516144140352,1
0,11500,70409.0,89099.0,DebtCon,ProfExe,9.0,0.0,0.0,169.40165199478,0.0,11.0,40.1744300564772,1
0,11500,61264.0,75647.0,DebtCon,Office,11.0,0.0,0.0,262.890187885555,3.0,36.0,39.5478827017955,1
0,11500,44097.0,58336.0,DebtCon,Office,0.0,0.0,0.0,173.318320750794,0.0,20.0,38.1916260245683,0
0,11500,77143.0,86862.0,DebtCon,ProfExe,8.0,0.0,1.0,164.596402873169,1.0,12.0,39.4496927174179,1
1,11500,21096.0,38952.0,DebtCon,Office,13.0,0.0,0.0,129.7,0.0,5.0,,0
1,11500,47597.57,75937.5,DebtCon,Other,13.5,0.0,0.0,89.4,0.0,7.0,,1
1,11500,67000.0,83000.0,DebtCon,ProfExe,4.0,,,,,,,0
1,11500,62000.0,83000.0,DebtCon,,0.0,5.0,1.0,177.566666666667,2.0,34.0,,0
0,11500,64371.0,73636.0,DebtCon,ProfExe,2.0,0.0,0.0,162.116253922837,1.0,35.0,39.7911989547737,0
0,11500,63136.0,81099.0,DebtCon,Other,3.0,,,149.064744827758,,35.0,28.9759401181834,1
0,11500,29281.0,37717.0,HomeImp,Mgr,15.0,0.0,0.0,61.9154446546125,0.0,9.0,30.7024285460275,1
0,11500,104610.0,118861.0,DebtCon,Other,18.0,0.0,1.0,203.700202429113,1.0,16.0,37.5969514515609,0
0,11500,,64037.0,HomeImp,Other,,0.0,0.0,354.174580757823,0.0,7.0,34.3557392379063,1
0,11500,59781.0,69864.0,DebtCon,Other,4.0,0.0,1.0,312.547396037866,0.0,9.0,31.1818013536333,1
0,11500,22758.0,36922.0,DebtCon,Office,7.0,0.0,1.0,103.04811711477,0.0,16.0,19.0201683039359,1
0,11600,82326.0,94599.0,DebtCon,Other,0.0,4.0,0.0,,0.0,3.0,29.8936214769974,0
0,11600,64143.0,78851.0,DebtCon,Office,6.0,0.0,3.0,201.369922016483,3.0,29.0,35.7958049428164,1
0,11600,92613.0,108515.0,DebtCon,Other,11.0,0.0,0.0,206.822588099191,3.0,16.0,39.1110394657175,1
1,11600,44623.0,,HomeImp,ProfExe,13.0,6.0,2.0,178.093221679709,0.0,29.0,21.3346519076101,1
1,11600,57939.0,69774.0,DebtCon,Mgr,5.0,0.0,0.0,91.991645920292,0.0,12.0,72.264093333317,1
0,11600,50433.0,107092.0,DebtCon,ProfExe,5.0,0.0,1.0,225.181691339728,0.0,9.0,24.9525947304175,1
0,11600,89205.0,128462.0,DebtCon,Office,10.0,0.0,0.0,128.123597506409,0.0,21.0,37.523324708996,1
0,11600,22635.0,33353.0,DebtCon,Office,6.0,0.0,0.0,85.5720703497141,0.0,16.0,19.2238726649032,1
0,11600,35865.0,50000.0,DebtCon,Other,,0.0,0.0,78.1333333333333,0.0,15.0,,0
1,11600,57200.0,72500.0,DebtCon,Other,5.0,0.0,0.0,34.4666666666667,4.0,15.0,,0
1,11600,45917.0,60000.0,DebtCon,Other,10.0,0.0,1.0,304.366666666667,3.0,27.0,,1
0,11600,96882.0,118914.0,DebtCon,ProfExe,13.0,0.0,0.0,176.221910923504,2.0,17.0,34.7577401989502,0
0,11600,28654.0,47042.0,DebtCon,Other,10.0,,0.0,158.084788300815,7.0,29.0,38.4775048424618,1
0,11600,36357.0,56514.0,,Other,31.0,0.0,0.0,237.818966394797,0.0,19.0,20.1815824014235,1
0,11600,33379.0,51821.0,,Other,31.0,0.0,0.0,247.120591798884,0.0,19.0,23.6610840285668,0
0,11600,64510.0,71105.0,DebtCon,ProfExe,5.0,0.0,0.0,150.263331982108,1.0,34.0,43.2391871163338,1
0,11600,57436.0,72460.0,,Other,11.0,0.0,0.0,255.126030243925,0.0,27.0,28.9455317849878,1
0,11600,129432.0,198705.0,HomeImp,Office,0.0,0.0,0.0,341.047329185477,0.0,16.0,39.9632585083103,1
0,11600,73079.0,101219.0,HomeImp,ProfExe,7.0,0.0,0.0,152.249874995669,0.0,33.0,34.2496207433984,0
0,11600,,36474.0,HomeImp,Other,,,1.0,93.7271380308915,0.0,10.0,37.2029535615272,1
0,11700,42151.0,58947.0,HomeImp,Other,22.0,0.0,0.0,122.030361830873,0.0,23.0,40.0831445308882,0
1,11700,,67940.0,HomeImp,Mgr,3.0,3.0,4.0,204.025593244608,1.0,38.0,,0
0,11700,78789.0,91342.0,DebtCon,Mgr,5.0,0.0,0.0,128.360674246794,2.0,27.0,41.9526817947313,1
0,11700,47072.0,85090.0,HomeImp,Other,18.0,0.0,0.0,192.253182277377,0.0,16.0,35.0648646751255,1
0,11700,95411.0,117927.0,DebtCon,ProfExe,14.0,0.0,0.0,177.926695791849,1.0,17.0,34.4905641313691,1
1,11700,54085.0,68239.0,HomeImp,Other,2.0,1.0,2.0,8.05526507685179,3.0,15.0,32.0126585821727,0
1,11700,51600.0,72399.0,HomeImp,Other,15.0,0.0,1.0,125.36336996337,4.0,20.0,,1
0,11700,52650.0,63646.0,DebtCon,Other,0.0,1.0,0.0,194.76099992306,1.0,13.0,27.6108440643879,1
0,11700,59932.0,80313.0,HomeImp,Office,14.0,0.0,0.0,238.486461582629,0.0,32.0,44.4749177025514,1
0,11700,40266.0,59097.0,DebtCon,Other,,0.0,0.0,74.9980985983489,0.0,15.0,39.4970287196417,0
0,11700,,69125.0,,,,,,,,,23.7668321270108,1
0,11700,84863.0,91737.0,DebtCon,Other,0.0,4.0,0.0,,0.0,4.0,30.33081149207,1
0,11700,63724.0,82252.0,DebtCon,Office,13.0,0.0,0.0,233.248879358521,3.0,37.0,40.0752758382146,0
0,11700,59506.0,85000.0,DebtCon,Other,3.0,0.0,0.0,37.5666666666667,2.0,4.0,,1
1,11700,69100.0,85000.0,DebtCon,Mgr,3.8,3.0,0.0,80.1,0.0,22.0,,1
1,11700,62400.0,78000.0,DebtCon,Office,20.0,0.0,0.0,216.066666666667,2.0,24.0,,0
1,11700,63914.0,93707.0,DebtCon,Other,7.0,3.0,0.0,162.579836951583,2.0,51.0,69.4806503918025,1
0,11700,37093.0,62116.0,DebtCon,Mgr,,,,,,,37.0109487653156,1
0,11700,74783.0,86227.0,DebtCon,Mgr,7.0,0.0,0.0,116.756800519958,0.0,23.0,28.0192270840421,1
0,11700,64278.0,76055.0,,Other,12.0,0.0,0.0,245.295162926762,0.0,26.0,28.439965841556,1
0,11700,15163.0,74500.0,DebtCon,ProfExe,19.0,0.0,2.0,378.825818521915,1.0,11.0,20.0907833272129,0
0,11700,56441.0,86987.0,HomeImp,Other,17.0,0.0,0.0,198.032717593932,0.0,16.0,33.9311634190526,0
0,11700,78157.0,103016.0,DebtCon,Mgr,1.0,0.0,0.0,69.805697668312,2.0,24.0,38.4483871150056,1
0,11700,55119.0,67931.0,DebtCon,Mgr,4.0,0.0,0.0,199.410699236054,2.0,16.0,27.6163385107817,1
0,11700,56990.0,83334.0,HomeImp,Other,4.0,0.0,2.0,177.432698864251,0.0,13.0,30.9986945036793,0
0,11700,101520.0,110617.0,DebtCon,Other,18.0,0.0,2.0,198.543348069693,1.0,16.0,38.7212594477466,1
0,11700,96532.0,107600.0,DebtCon,Other,12.0,0.0,0.0,214.869816749354,2.0,15.0,40.2874114411359,1
0,11700,68059.0,86216.0,DebtCon,Other,3.0,,,175.658567849882,,35.0,30.2539699219651,1
1,11800,74512.0,93328.0,HomeImp,Office,4.0,5.0,0.0,117.918819984838,,16.0,58.295989944281,1
0,11800,118053.0,125325.0,DebtCon,Self,5.0,0.0,0.0,181.172065126458,0.0,18.0,33.2003973245157,1
0,11800,52104.0,61618.0,DebtCon,Office,0.0,0.0,0.0,160.7499314073,0.0,21.0,37.1295120423797,1
0,11800,79131.0,102263.0,HomeImp,ProfExe,5.0,0.0,0.0,105.253892587887,0.0,34.0,36.0709788694563,1
1,11800,67678.0,108092.0,HomeImp,ProfExe,13.0,0.0,7.0,126.658231614636,0.0,36.0,37.1626896870475,1
0,11800,,65769.0,HomeImp,Other,,0.0,0.0,357.332682179072,0.0,7.0,34.3272765373472,1
0,11800,21813.0,30436.0,DebtCon,Office,5.0,0.0,1.0,104.011635909528,0.0,16.0,19.4084612314116,0
0,11800,44944.0,57132.0,DebtCon,Other,,0.0,0.0,74.1560450760421,0.0,14.0,42.8122429397573,1
0,11800,57760.0,65535.0,DebtCon,Mgr,11.0,0.0,0.0,108.469400449613,1.0,18.0,32.7834835675934,1
0,11800,65062.0,78004.0,HomeImp,Office,12.0,0.0,0.0,251.144195708189,0.0,31.0,43.3723728187719,1
0,11800,67336.0,82218.0,DebtCon,Office,12.0,0.0,0.0,255.313534759747,3.0,36.0,40.8784282414515,1
0,11800,86785.0,125552.0,DebtCon,Office,11.0,0.0,0.0,148.176492408204,1.0,22.0,37.8844493271431,1
0,11800,116742.0,137385.0,DebtCon,ProfExe,15.0,,1.0,170.54003505886,1.0,33.0,30.7850035909726,1
0,11800,38825.0,51984.0,DebtCon,Other,,0.0,0.0,82.527794350607,0.0,14.0,40.8827332600033,1
0,11800,32257.0,59515.0,DebtCon,Office,23.0,0.0,0.0,231.599944521572,0.0,29.0,25.7012764219946,0
0,11800,,51246.0,HomeImp,Other,11.0,0.0,0.0,305.566715704149,2.0,13.0,32.5000590689015,1
0,11800,65012.0,91614.0,HomeImp,Office,26.0,0.0,0.0,171.889546874289,2.0,13.0,42.4885170516458,1
0,11800,53596.0,69786.0,DebtCon,Mgr,5.0,,,126.787780675613,,24.0,41.0477548790154,1
0,11800,98877.0,110250.0,DebtCon,Other,18.0,0.0,2.0,195.862916773269,1.0,16.0,36.8716994226685,0
0,11800,112146.0,140781.0,DebtCon,ProfExe,14.0,,0.0,170.700507489862,0.0,32.0,29.9424924023414,0
0,11900,44600.0,63800.0,DebtCon,Other,9.0,0.0,0.0,243.5,0.0,18.0,,1
1,11900,54867.0,79000.0,HomeImp,Mgr,1.0,0.0,0.0,182.6,2.0,23.0,,0
0,11900,44142.0,54299.0,HomeImp,Other,22.0,0.0,0.0,123.47114721855,0.0,22.0,37.1549023024621,1
0,11900,56443.0,86913.0,DebtCon,Office,12.0,0.0,0.0,119.859409671183,0.0,24.0,38.8616569685618,1
0,11900,85486.0,109386.0,HomeImp,ProfExe,11.0,0.0,1.0,175.542565462271,0.0,28.0,33.6709081785851,1
1,11900,108763.0,128780.0,DebtCon,Office,8.0,0.0,0.0,60.3779329027192,3.0,21.0,49.4181143776877,0
0,11900,56792.0,64130.0,DebtCon,Mgr,13.0,0.0,0.0,118.612590217512,1.0,18.0,32.6657463040975,0
0,11900,,39433.0,HomeImp,Other,,,1.0,81.3948296115425,0.0,9.0,35.5036642574629,1
0,11900,71000.0,87000.0,DebtCon,Mgr,20.0,0.0,0.0,238.466666666667,11.0,24.0,,1
0,11900,85179.0,122788.0,HomeImp,Other,10.0,,,,,,39.4307306272866,0
0,11900,41009.0,68211.0,DebtCon,Office,23.0,0.0,0.0,234.929617439329,0.0,28.0,28.3910392968222,1
0,11900,28329.0,80963.0,HomeImp,ProfExe,21.0,0.0,0.0,239.457117724549,0.0,10.0,24.5349971917714,1
0,11900,117550.0,144178.0,DebtCon,ProfExe,15.0,,1.0,170.945832802424,1.0,32.0,29.0999812137103,1
1,11900,58104.0,77870.0,HomeImp,Other,7.0,0.0,0.0,69.4333333333333,1.0,19.0,,1
1,11900,52814.0,72000.0,DebtCon,Other,12.0,0.0,0.0,123.6,0.0,20.0,,1
0,11900,34222.0,59948.0,DebtCon,Office,24.0,0.0,0.0,228.075350797117,1.0,29.0,25.7288373825088,1
0,11900,26601.0,52544.0,HomeImp,Other,0.0,0.0,0.0,240.69436079967,0.0,11.0,40.775677146281,1
0,11900,81849.0,105403.0,HomeImp,ProfExe,5.0,0.0,1.0,82.6395053818418,1.0,34.0,36.5059832101436,1
1,11900,29822.0,48574.0,DebtCon,Office,13.0,0.0,0.0,132.401691404144,0.0,4.0,36.611156973071,1
0,11900,201264.0,227295.0,HomeImp,ProfExe,10.0,0.0,0.0,239.743366325277,0.0,22.0,33.7763369634637,1
0,11900,97506.0,110902.0,DebtCon,Other,17.0,0.0,1.0,196.568127950408,2.0,15.0,37.9989913801099,1
0,11900,89595.0,107895.0,HomeImp,Mgr,9.0,0.0,0.0,250.468241866532,0.0,24.0,30.3053881079682,0
1,11900,63833.0,,DebtCon,Other,3.0,,,,,,40.9327667811153,1
0,11900,78959.0,104371.0,DebtCon,Mgr,1.0,0.0,0.0,79.0813972237081,1.0,23.0,40.0242110802905,1
0,11900,83877.0,208924.0,HomeImp,Self,15.0,0.0,0.0,12.7520469409329,,7.0,18.2497219155308,1
0,11900,114329.0,143915.0,DebtCon,ProfExe,15.0,,1.0,185.572668283912,0.0,32.0,28.9777386567685,1
0,11900,81318.0,105454.0,HomeImp,ProfExe,6.0,0.0,0.0,92.1368210360842,1.0,33.0,37.5257510333163,1
0,11900,61094.0,74842.0,,Other,12.0,0.0,0.0,250.199834392101,0.0,26.0,29.7348740714206,1
0,12000,84172.0,123415.0,DebtCon,Office,9.0,0.0,0.0,139.018449351974,1.0,21.0,38.5826698840701,1
0,12000,83560.0,126479.0,HomeImp,Other,8.0,,,,,,38.9283156852649,1
0,12000,63019.0,74204.0,DebtCon,Office,6.0,0.0,0.0,98.5917383321215,2.0,14.0,24.4904383551331,1
0,12000,41182.0,59947.0,HomeImp,Other,23.0,0.0,0.0,118.179939153677,0.0,22.0,37.1310641605179,1
0,12000,57371.0,69076.0,DebtCon,Mgr,10.0,1.0,0.0,83.2519720385418,1.0,19.0,29.6321082556304,1
0,12000,76799.0,83864.0,DebtCon,Mgr,8.0,0.0,0.0,102.204274329092,0.0,22.0,27.1719300801549,1
0,12000,35028.0,55079.0,HomeImp,Other,23.0,0.0,1.0,108.633968569658,0.0,23.0,40.7974575484253,1
0,12000,30777.0,43157.0,DebtCon,Other,8.0,,0.0,151.699431020054,7.0,28.0,38.1777429472319,0
0,12000,7804.0,65395.0,HomeImp,Other,8.0,2.0,0.0,347.123325818923,0.0,21.0,16.8163074863359,1
0,12000,38130.0,68707.0,DebtCon,Office,23.0,0.0,0.0,234.88798046525,1.0,29.0,26.3012369021593,1
0,12000,15756.0,53079.0,HomeImp,Office,23.0,0.0,0.0,259.555044346586,0.0,20.0,29.3974782174907,0
1,12000,50581.0,70171.0,HomeImp,Other,,0.0,2.0,206.319233804958,1.0,12.0,29.8431366693848,1
0,12000,69796.0,93757.0,DebtCon,Office,16.0,0.0,1.0,91.4326759076672,0.0,8.0,24.4593836775792,0
0,12000,102109.0,121229.0,DebtCon,,2.0,0.0,0.0,104.482591217616,0.0,25.0,34.7672888873226,1
0,12000,79844.0,98139.0,HomeImp,ProfExe,8.0,0.0,0.0,156.954758273423,0.0,34.0,31.7001243224834,1
1,12000,76345.0,89036.0,HomeImp,Other,8.0,0.0,0.0,91.9703497600085,1.0,19.0,50.1730650285599,1
0,12000,35721.0,52938.0,HomeImp,Other,23.0,0.0,1.0,125.928071002577,0.0,22.0,38.6270249928567,0
0,12000,72786.0,84595.0,DebtCon,Office,4.0,2.0,2.0,198.769325075239,3.0,30.0,38.0902090258851,1
1,12000,42000.0,60000.0,DebtCon,Other,4.0,1.0,2.0,145.533333333333,0.0,23.0,,1
1,12000,69000.0,92900.0,HomeImp,ProfExe,2.0,0.0,0.0,115.9,0.0,15.0,,1
1,12000,74427.0,96270.0,DebtCon,Other,18.0,0.0,1.0,169.733333333333,2.0,40.0,,1
1,12000,,,HomeImp,Other,3.0,0.0,2.0,213.666666666667,1.0,15.0,,0
0,12000,43000.0,64000.0,DebtCon,Other,1.0,0.0,0.0,262.966666666667,0.0,21.0,,0
0,12000,96000.0,135000.0,HomeImp,ProfExe,14.0,0.0,0.0,126.8,5.0,22.0,,1
0,12000,46000.0,60200.0,DebtCon,Other,4.0,0.0,0.0,176.5,0.0,14.0,,1
0,12000,87000.0,101200.0,DebtCon,Sales,13.0,,2.0,151.133333333333,1.0,18.0,,1
0,12000,98000.0,123385.0,HomeImp,ProfExe,10.0,0.0,0.0,170.433333333333,3.0,32.0,,0
0,12000,76187.0,93100.0,DebtCon,Other,0.5,0.0,0.0,144.066666666667,0.0,23.0,,1
0,12000,73000.0,94900.0,DebtCon,ProfExe,9.0,3.0,0.0,189.7,1.0,30.0,,1
0,12000,150000.0,175065.0,DebtCon,ProfExe,7.0,,1.0,206.666666666667,4.0,26.0,,1
0,12000,29600.0,61250.0,DebtCon,ProfExe,7.5,0.0,0.0,264.8,1.0,16.0,,1
0,12000,,63000.0,,,0.0,0.0,0.0,,0.0,0.0,,1
0,12000,94000.0,112125.0,HomeImp,Office,2.0,0.0,0.0,143.033333333333,1.0,22.0,,1
0,12000,72000.0,106000.0,DebtCon,Other,6.0,0.0,0.0,78.0666666666667,2.0,14.0,,1
0,12000,42482.0,67800.0,DebtCon,ProfExe,19.0,0.0,0.0,199.9,0.0,16.0,,1
0,12000,53800.0,80000.0,DebtCon,Other,0.3,0.0,0.0,124.766666666667,4.0,11.0,,0
0,12000,88000.0,118750.0,HomeImp,Mgr,3.0,0.0,3.0,153.5,0.0,26.0,,1
0,12000,44000.0,59500.0,DebtCon,Other,3.7,0.0,0.0,172.5,0.0,14.0,,1
0,12000,81000.0,105250.0,DebtCon,ProfExe,9.0,0.0,0.0,200.9,2.0,37.0,,0
0,12000,36346.0,54000.0,DebtCon,Other,,0.0,0.0,114.666666666667,2.0,19.0,,0
0,12000,81000.0,99000.0,HomeImp,Other,20.0,0.0,0.0,136.0,4.0,24.0,,1
0,12000,64000.0,80000.0,DebtCon,Other,2.0,0.0,0.0,239.533333333333,3.0,26.0,,1
1,12000,,87000.0,DebtCon,Other,13.0,,,,,,,1
0,12000,85039.0,111100.0,DebtCon,ProfExe,0.2,1.0,2.0,144.066666666667,1.0,34.0,,1
0,12000,87000.0,113850.0,DebtCon,Office,11.0,0.0,0.0,216.133333333333,0.0,12.0,,1
1,12000,,,HomeImp,Other,19.0,0.0,8.0,195.833333333333,0.0,13.0,,1
1,12000,75373.0,102602.0,HomeImp,Other,6.0,2.0,0.0,99.3666666666667,0.0,21.0,,1
1,12000,36000.0,51900.0,DebtCon,Other,0.1,0.0,0.0,247.5,1.0,10.0,,0
1,12000,114390.0,132800.0,DebtCon,Mgr,10.0,0.0,0.0,95.7333333333333,0.0,25.0,,1
1,12000,28298.0,72000.0,DebtCon,Other,8.0,,,105.5,2.0,22.0,,0
1,12000,118000.0,139350.0,HomeImp,ProfExe,2.0,0.0,0.0,153.166666666667,2.0,17.0,,0
1,12000,87917.0,,,Other,12.9,0.0,1.0,71.0,0.0,12.0,,1
1,12000,58730.0,80000.0,DebtCon,Office,10.0,,4.0,123.1,3.0,25.0,,0
1,12000,59099.0,82000.0,DebtCon,Other,10.0,0.0,2.0,219.133333333333,0.0,33.0,,0
1,12000,15231.0,42845.01,DebtCon,Office,6.5,0.0,1.0,65.9666666666667,2.0,18.0,,1
1,12000,48786.0,89800.0,HomeImp,ProfExe,29.9,0.0,5.0,220.133333333333,1.0,16.0,,1
1,12000,74265.0,91000.0,HomeImp,Other,7.0,1.0,0.0,137.0,0.0,3.0,,0
1,12000,42000.0,58000.0,DebtCon,Other,5.0,0.0,1.0,113.633333333333,1.0,18.0,,1
0,12000,76674.0,97936.0,DebtCon,Mgr,5.0,0.0,0.0,147.914202730804,2.0,27.0,41.2257631585029,1
1,12000,54257.0,82764.0,,Other,14.0,1.0,1.0,188.337421771868,2.0,31.0,38.9427596407723,0
0,12000,36072.0,62960.0,DebtCon,ProfExe,8.0,0.0,0.0,288.529873204494,0.0,16.0,22.4230024588029,1
0,12000,97650.0,115931.0,DebtCon,ProfExe,11.0,0.0,0.0,199.828042009288,1.0,17.0,34.3879439729768,1
0,12000,,67446.0,HomeImp,Other,,0.0,0.0,356.933330407732,0.0,7.0,37.9344434123181,1
0,12000,88210.0,114224.0,DebtCon,ProfExe,8.0,0.0,0.0,203.468978978167,1.0,36.0,41.5729715222367,1
0,12000,84191.0,100654.0,HomeImp,ProfExe,0.0,0.0,0.0,79.6778853782636,1.0,20.0,33.7733032617081,1
0,12000,63589.0,75959.0,HomeImp,Office,14.0,1.0,0.0,253.616927959763,1.0,31.0,43.1597005795034,1
1,12000,,33879.0,DebtCon,Other,,1.0,0.0,121.37953587641,0.0,4.0,39.6946913698058,1
1,12000,48189.0,53969.0,DebtCon,Other,5.0,0.0,0.0,276.381742692201,0.0,18.0,65.4952431523592,1
